Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2025-100341,2025-11-06,2025-11-09,First Class,Customer_288,Home Office,India,Bangalore,South,Office Supplies,Art,Art Product,55449.79,4,0.1,2772.49
CA-2025-100342,2026-09-21,2026-09-24,Standard Class,Customer_151,Consumer,India,Kolkata,East,Technology,Laptops,Laptops Product,57030.35,4,0.1,2851.52
CA-2025-100343,2025-07-01,2025-07-02,First Class,Customer_290,Consumer,India,Lucknow,North,Furniture,Chairs,Chairs Product,12827.51,3,0.2,0.0
CA-2025-100344,2026-05-24,2026-05-26,Standard Class,Customer_46,Home Office,India,Hyderabad,South,Technology,Phones,Phones Product,16735.92,3,0.05,1255.19
CA-2025-100345,2026-11-18,2026-11-21,Second Class,Customer_56,Home Office,India,Ahmedabad,West,Office Supplies,Storage,Storage Product,14756.93,1,0.1,737.85
CA-2025-100346,2025-01-02,2025-01-03,Second Class,Customer_180,Home Office,India,Jaipur,North,Furniture,Furnishings,Furnishings Product,67840.22,4,0.15,1696.01
CA-2025-100347,2026-01-20,2026-01-21,Second Class,Customer_38,Consumer,India,Ahmedabad,West,Technology,Laptops,Laptops Product,53101.22,2,0.05,3982.59
CA-2025-100348,2025-10-29,2025-10-30,First Class,Customer_39,Home Office,India,Hyderabad,South,Furniture,Chairs,Chairs Product,5286.61,2,0.15,132.17
CA-2025-100349,2025-04-06,2025-04-09,Standard Class,Customer_223,Consumer,India,Lucknow,North,Technology,Accessories,Accessories Product,49344.87,4,0.05,3700.87
CA-2025-100350,2025-02-24,2025-02-25,Second Class,Customer_145,Corporate,India,Hyderabad,South,Office Supplies,Paper,Paper Product,28708.66,5,0.2,0.0
CA-2025-100351,2025-09-01,2025-09-02,Second Class,Customer_45,Corporate,India,Delhi,North,Furniture,Furnishings,Furnishings Product,10835.94,3,0.0,1083.59
CA-2025-100352,2026-11-09,2026-11-14,First Class,Customer_243,Consumer,India,Ahmedabad,West,Office Supplies,Binders,Binders Product,1898.92,2,0.1,94.95
CA-2025-100353,2025-11-12,2025-11-16,First Class,Customer_190,Corporate,India,Ahmedabad,West,Furniture,Bookcases,Bookcases Product,6470.47,5,0.15,161.76
CA-2025-100354,2026-01-14,2026-01-16,Second Class,Customer_289,Consumer,India,Ahmedabad,West,Office Supplies,Storage,Storage Product,30837.86,3,0.05,2312.84
CA-2025-100355,2025-06-04,2025-06-05,First Class,Customer_284,Consumer,India,Mumbai,West,Technology,Accessories,Accessories Product,56591.79,4,0.2,0.0
CA-2025-100356,2026-02-01,2026-02-06,First Class,Customer_244,Corporate,India,Jaipur,North,Technology,Laptops,Laptops Product,60695.89,4,0.2,0.0
CA-2025-100357,2025-03-22,2025-03-26,First Class,Customer_62,Corporate,India,Delhi,North,Technology,Laptops,Laptops Product,63041.81,5,0.2,0.0
CA-2025-100358,2025-06-27,2025-06-29,First Class,Customer_76,Home Office,India,Kolkata,East,Office Supplies,Paper,Paper Product,3083.05,1,0.15,77.08
CA-2025-100359,2025-09-22,2025-09-25,Second Class,Customer_267,Corporate,India,Mumbai,West,Office Supplies,Art,Art Product,38989.86,5,0.1,1949.49
CA-2025-100360,2025-01-13,2025-01-18,Standard Class,Customer_299,Consumer,India,Lucknow,North,Technology,Accessories,Accessories Product,7965.07,2,0.05,597.38
CA-2025-100361,2025-04-19,2025-04-24,Standard Class,Customer_249,Home Office,India,Mumbai,West,Furniture,Bookcases,Bookcases Product,61464.76,3,0.15,1536.62
CA-2025-100362,2026-09-16,2026-09-20,Standard Class,Customer_206,Consumer,India,Delhi,North,Office Supplies,Storage,Storage Product,28267.88,5,0.2,0.0
CA-2025-100363,2026-02-10,2026-02-13,Second Class,Customer_156,Corporate,India,Kolkata,East,Office Supplies,Art,Art Product,64466.37,3,0.0,6446.64
CA-2025-100364,2025-10-15,2025-10-19,Second Class,Customer_214,Home Office,India,Mumbai,West,Office Supplies,Paper,Paper Product,21103.58,4,0.1,1055.18
CA-2025-100365,2026-10-24,2026-10-25,Standard Class,Customer_192,Consumer,India,Kolkata,East,Furniture,Tables,Tables Product,63948.95,4,0.15,1598.72
CA-2025-100366,2026-06-12,2026-06-14,First Class,Customer_89,Consumer,India,Mumbai,West,Furniture,Furnishings,Furnishings Product,9581.92,5,0.2,0.0
CA-2025-100367,2025-07-25,2025-07-26,Second Class,Customer_189,Corporate,India,Kolkata,East,Office Supplies,Art,Art Product,3634.09,3,0.05,272.56
CA-2025-100368,2026-06-02,2026-06-06,Second Class,Customer_91,Corporate,India,Mumbai,West,Technology,Phones,Phones Product,17011.47,4,0.2,0.0
CA-2025-100369,2026-08-24,2026-08-29,Second Class,Customer_15,Corporate,India,Hyderabad,South,Furniture,Tables,Tables Product,58652.0,3,0.0,5865.2
CA-2025-100370,2025-02-20,2025-02-22,Standard Class,Customer_210,Home Office,India,Lucknow,North,Office Supplies,Paper,Paper Product,45351.85,2,0.1,2267.59
CA-2025-100371,2025-01-21,2025-01-22,Second Class,Customer_157,Home Office,India,Ahmedabad,West,Office Supplies,Paper,Paper Product,42119.82,1,0.05,3158.99
CA-2025-100372,2026-12-28,2026-12-31,Second Class,Customer_267,Home Office,India,Jaipur,North,Furniture,Bookcases,Bookcases Product,32183.96,2,0.15,804.6
CA-2025-100373,2026-02-11,2026-02-16,Second Class,Customer_153,Home Office,India,Mumbai,West,Office Supplies,Storage,Storage Product,39345.85,5,0.2,0.0
CA-2025-100374,2025-04-21,2025-04-25,Standard Class,Customer_153,Consumer,India,Mumbai,West,Furniture,Bookcases,Bookcases Product,44877.57,3,0.1,2243.88
CA-2025-100375,2025-06-03,2025-06-08,Standard Class,Customer_255,Corporate,India,Kolkata,East,Office Supplies,Art,Art Product,46271.07,2,0.0,4627.11
CA-2025-100376,2025-09-23,2025-09-27,Second Class,Customer_114,Home Office,India,Jaipur,North,Furniture,Chairs,Chairs Product,40853.36,5,0.05,3064.0
CA-2025-100377,2026-07-02,2026-07-06,Second Class,Customer_50,Corporate,India,Hyderabad,South,Technology,Accessories,Accessories Product,59194.81,5,0.05,4439.61
CA-2025-100378,2025-05-12,2025-05-15,First Class,Customer_158,Corporate,India,Chandigarh,North,Office Supplies,Storage,Storage Product,45844.98,2,0.1,2292.25
CA-2025-100379,2025-12-06,2025-12-09,First Class,Customer_299,Home Office,India,Pune,West,Technology,Accessories,Accessories Product,32516.87,1,0.15,812.92
CA-2025-100380,2026-09-28,2026-09-29,Second Class,Customer_212,Consumer,India,Ahmedabad,West,Office Supplies,Binders,Binders Product,60738.09,4,0.2,0.0
CA-2025-100381,2025-06-04,2025-06-06,Second Class,Customer_93,Consumer,India,Kolkata,East,Furniture,Furnishings,Furnishings Product,69104.69,4,0.05,5182.85
CA-2025-100382,2026-05-15,2026-05-18,First Class,Customer_296,Consumer,India,Bangalore,South,Furniture,Chairs,Chairs Product,429.47,3,0.05,32.21
CA-2025-100383,2026-05-17,2026-05-18,Second Class,Customer_197,Consumer,India,Bangalore,South,Technology,Accessories,Accessories Product,44380.78,4,0.15,1109.52
CA-2025-100384,2025-02-08,2025-02-13,First Class,Customer_10,Home Office,India,Kolkata,East,Technology,Accessories,Accessories Product,66509.8,3,0.2,0.0
CA-2025-100385,2025-01-05,2025-01-07,Standard Class,Customer_157,Consumer,India,Kolkata,East,Technology,Accessories,Accessories Product,21915.25,1,0.15,547.88
CA-2025-100386,2025-03-08,2025-03-09,Second Class,Customer_223,Home Office,India,Pune,West,Furniture,Furnishings,Furnishings Product,50975.45,5,0.2,0.0
CA-2025-100387,2025-05-18,2025-05-21,First Class,Customer_115,Home Office,India,Ahmedabad,West,Furniture,Tables,Tables Product,11625.36,4,0.0,1162.54
CA-2025-100388,2025-05-15,2025-05-17,Second Class,Customer_131,Home Office,India,Delhi,North,Technology,Laptops,Laptops Product,11912.03,3,0.0,1191.2
CA-2025-100389,2026-10-01,2026-10-02,Standard Class,Customer_60,Corporate,India,Lucknow,North,Office Supplies,Binders,Binders Product,45784.38,1,0.0,4578.44
CA-2025-100390,2026-03-31,2026-04-04,Standard Class,Customer_5,Corporate,India,Mumbai,West,Technology,Accessories,Accessories Product,33260.3,2,0.05,2494.52
CA-2025-100391,2026-03-07,2026-03-08,Standard Class,Customer_61,Corporate,India,Chandigarh,North,Furniture,Tables,Tables Product,29375.92,1,0.2,0.0
CA-2025-100392,2025-04-27,2025-04-28,Second Class,Customer_210,Corporate,India,Ahmedabad,West,Office Supplies,Paper,Paper Product,54479.33,5,0.05,4085.95
CA-2025-100393,2025-06-14,2025-06-15,First Class,Customer_2,Consumer,India,Chandigarh,North,Furniture,Tables,Tables Product,48205.45,4,0.1,2410.27
CA-2025-100394,2026-11-19,2026-11-20,First Class,Customer_52,Corporate,India,Mumbai,West,Technology,Laptops,Laptops Product,34637.87,1,0.2,0.0
CA-2025-100395,2026-10-22,2026-10-24,First Class,Customer_149,Corporate,India,Ahmedabad,West,Furniture,Bookcases,Bookcases Product,32552.99,1,0.05,2441.47
CA-2025-100396,2026-11-25,2026-11-28,First Class,Customer_88,Corporate,India,Jaipur,North,Technology,Phones,Phones Product,6740.39,1,0.0,674.04
CA-2025-100397,2026-01-02,2026-01-06,First Class,Customer_206,Corporate,India,Lucknow,North,Furniture,Chairs,Chairs Product,26146.29,3,0.05,1960.97
CA-2025-100398,2026-04-13,2026-04-16,First Class,Customer_31,Consumer,India,Jaipur,North,Technology,Accessories,Accessories Product,56012.95,2,0.0,5601.3
CA-2025-100399,2025-04-17,2025-04-21,Standard Class,Customer_15,Home Office,India,Lucknow,North,Furniture,Furnishings,Furnishings Product,12770.11,4,0.1,638.51
CA-2025-100400,2025-05-14,2025-05-18,Standard Class,Customer_161,Consumer,India,Ahmedabad,West,Office Supplies,Art,Art Product,30904.08,1,0.1,1545.2
CA-2025-100401,2026-12-23,2026-12-28,Standard Class,Customer_49,Corporate,India,Lucknow,North,Technology,Laptops,Laptops Product,15756.55,3,0.2,0.0
CA-2025-100402,2026-11-09,2026-11-11,First Class,Customer_6,Home Office,India,Ahmedabad,West,Furniture,Furnishings,Furnishings Product,10490.95,5,0.2,0.0
CA-2025-100403,2025-06-10,2025-06-15,First Class,Customer_170,Corporate,India,Ahmedabad,West,Furniture,Tables,Tables Product,5333.08,4,0.1,266.65
CA-2025-100404,2025-02-21,2025-02-26,Second Class,Customer_228,Home Office,India,Kolkata,East,Technology,Laptops,Laptops Product,26566.77,2,0.0,2656.68
CA-2025-100405,2026-04-04,2026-04-05,First Class,Customer_207,Corporate,India,Ahmedabad,West,Furniture,Bookcases,Bookcases Product,8397.61,4,0.0,839.76
CA-2025-100406,2025-02-06,2025-02-11,Standard Class,Customer_288,Consumer,India,Chandigarh,North,Office Supplies,Binders,Binders Product,55445.65,5,0.1,2772.28
CA-2025-100407,2026-11-02,2026-11-06,Standard Class,Customer_243,Home Office,India,Hyderabad,South,Furniture,Chairs,Chairs Product,57179.55,4,0.1,2858.98
CA-2025-100408,2026-11-04,2026-11-07,Second Class,Customer_182,Home Office,India,Ahmedabad,West,Office Supplies,Binders,Binders Product,53176.46,2,0.0,5317.65
CA-2025-100409,2025-10-26,2025-10-31,First Class,Customer_210,Consumer,India,Chandigarh,North,Furniture,Chairs,Chairs Product,3299.89,2,0.15,82.5
CA-2025-100410,2025-09-18,2025-09-23,Second Class,Customer_98,Home Office,India,Kolkata,East,Office Supplies,Binders,Binders Product,65122.12,4,0.05,4884.16
CA-2025-100411,2025-12-13,2025-12-14,Standard Class,Customer_259,Consumer,India,Jaipur,North,Office Supplies,Binders,Binders Product,54072.95,4,0.15,1351.82
CA-2025-100412,2026-05-26,2026-05-27,Second Class,Customer_261,Consumer,India,Chandigarh,North,Technology,Phones,Phones Product,38770.52,4,0.2,0.0
CA-2025-100413,2026-12-10,2026-12-15,Second Class,Customer_259,Corporate,India,Bangalore,South,Technology,Phones,Phones Product,7338.42,5,0.2,0.0
CA-2025-100414,2026-03-05,2026-03-10,First Class,Customer_71,Corporate,India,Kolkata,East,Furniture,Furnishings,Furnishings Product,67455.19,3,0.15,1686.38
CA-2025-100415,2026-09-09,2026-09-14,First Class,Customer_108,Home Office,India,Pune,West,Technology,Laptops,Laptops Product,60263.46,5,0.05,4519.76
CA-2025-100416,2025-10-25,2025-10-28,Standard Class,Customer_166,Home Office,India,Bangalore,South,Technology,Laptops,Laptops Product,68265.05,2,0.2,0.0
CA-2025-100417,2025-04-29,2025-05-02,Second Class,Customer_7,Home Office,India,Chandigarh,North,Furniture,Furnishings,Furnishings Product,47229.62,5,0.1,2361.48
CA-2025-100418,2025-04-20,2025-04-21,First Class,Customer_147,Home Office,India,Jaipur,North,Office Supplies,Binders,Binders Product,46950.77,2,0.1,2347.54
CA-2025-100419,2025-09-14,2025-09-16,Second Class,Customer_232,Consumer,India,Delhi,North,Technology,Accessories,Accessories Product,14359.66,5,0.0,1435.97
CA-2025-100420,2026-09-23,2026-09-28,Standard Class,Customer_148,Home Office,India,Kolkata,East,Technology,Laptops,Laptops Product,39332.81,2,0.2,0.0
CA-2025-100421,2026-11-12,2026-11-13,First Class,Customer_7,Home Office,India,Jaipur,North,Furniture,Furnishings,Furnishings Product,66973.47,3,0.2,0.0
CA-2025-100422,2025-09-15,2025-09-17,Standard Class,Customer_101,Home Office,India,Lucknow,North,Furniture,Tables,Tables Product,63812.9,3,0.2,0.0
CA-2025-100423,2025-07-18,2025-07-21,First Class,Customer_194,Consumer,India,Ahmedabad,West,Office Supplies,Binders,Binders Product,13169.66,2,0.2,0.0
CA-2025-100424,2026-03-15,2026-03-18,Second Class,Customer_239,Home Office,India,Chandigarh,North,Furniture,Tables,Tables Product,11348.93,3,0.0,1134.89
CA-2025-100425,2025-06-08,2025-06-09,Second Class,Customer_294,Home Office,India,Bangalore,South,Furniture,Chairs,Chairs Product,54178.9,5,0.1,2708.95
CA-2025-100426,2026-01-02,2026-01-03,Standard Class,Customer_82,Corporate,India,Hyderabad,South,Technology,Phones,Phones Product,66993.44,5,0.0,6699.34
CA-2025-100427,2026-07-11,2026-07-16,Second Class,Customer_185,Corporate,India,Jaipur,North,Office Supplies,Storage,Storage Product,15561.75,2,0.1,778.09
CA-2025-100428,2025-08-12,2025-08-17,First Class,Customer_125,Consumer,India,Chandigarh,North,Furniture,Chairs,Chairs Product,8119.06,3,0.15,202.98
CA-2025-100429,2026-11-30,2026-12-03,Standard Class,Customer_192,Home Office,India,Jaipur,North,Office Supplies,Art,Art Product,18035.68,3,0.0,1803.57
CA-2025-100430,2026-06-05,2026-06-09,Standard Class,Customer_43,Consumer,India,Ahmedabad,West,Office Supplies,Storage,Storage Product,62889.88,2,0.1,3144.49
CA-2025-100431,2025-06-21,2025-06-26,First Class,Customer_106,Home Office,India,Chandigarh,North,Office Supplies,Binders,Binders Product,14833.63,2,0.15,370.84
CA-2025-100432,2026-12-21,2026-12-25,First Class,Customer_45,Consumer,India,Mumbai,West,Technology,Laptops,Laptops Product,10847.44,4,0.1,542.37
CA-2025-100433,2025-02-25,2025-02-27,Second Class,Customer_199,Corporate,India,Pune,West,Technology,Phones,Phones Product,40289.86,2,0.1,2014.49
CA-2025-100434,2026-10-08,2026-10-12,First Class,Customer_33,Home Office,India,Jaipur,North,Furniture,Chairs,Chairs Product,27326.18,1,0.2,0.0
CA-2025-100435,2026-08-23,2026-08-24,First Class,Customer_145,Corporate,India,Mumbai,West,Furniture,Chairs,Chairs Product,20359.58,3,0.2,0.0
CA-2025-100436,2026-01-26,2026-01-30,Standard Class,Customer_152,Home Office,India,Delhi,North,Furniture,Tables,Tables Product,37389.4,2,0.15,934.74
CA-2025-100437,2025-05-28,2025-05-31,Standard Class,Customer_202,Home Office,India,Hyderabad,South,Office Supplies,Paper,Paper Product,8714.14,1,0.2,0.0
CA-2025-100438,2026-07-15,2026-07-16,First Class,Customer_95,Consumer,India,Pune,West,Office Supplies,Storage,Storage Product,14900.41,5,0.05,1117.53
CA-2025-100439,2026-09-24,2026-09-27,Standard Class,Customer_237,Home Office,India,Kolkata,East,Office Supplies,Paper,Paper Product,47001.36,5,0.0,4700.14
CA-2025-100440,2026-07-17,2026-07-18,Second Class,Customer_170,Corporate,India,Pune,West,Technology,Phones,Phones Product,17623.06,2,0.2,0.0
CA-2025-100441,2025-05-12,2025-05-14,Second Class,Customer_169,Home Office,India,Mumbai,West,Furniture,Chairs,Chairs Product,63018.29,3,0.15,1575.46
CA-2025-100442,2026-11-07,2026-11-10,First Class,Customer_161,Consumer,India,Lucknow,North,Office Supplies,Storage,Storage Product,56558.21,4,0.05,4241.87
CA-2025-100443,2025-08-15,2025-08-19,Second Class,Customer_229,Corporate,India,Pune,West,Furniture,Tables,Tables Product,47602.65,3,0.15,1190.07
CA-2025-100444,2025-11-09,2025-11-13,First Class,Customer_276,Consumer,India,Chandigarh,North,Office Supplies,Paper,Paper Product,45224.06,1,0.1,2261.2
CA-2025-100445,2025-09-27,2025-09-28,Standard Class,Customer_109,Consumer,India,Mumbai,West,Office Supplies,Binders,Binders Product,56903.7,5,0.15,1422.59
CA-2025-100446,2026-07-19,2026-07-22,Second Class,Customer_115,Home Office,India,Chandigarh,North,Technology,Accessories,Accessories Product,45808.18,2,0.1,2290.41
CA-2025-100447,2025-10-25,2025-10-27,First Class,Customer_123,Home Office,India,Ahmedabad,West,Technology,Laptops,Laptops Product,6429.73,3,0.2,0.0
CA-2025-100448,2026-12-02,2026-12-04,Standard Class,Customer_75,Home Office,India,Chandigarh,North,Office Supplies,Art,Art Product,11229.65,5,0.2,0.0
CA-2025-100449,2026-05-11,2026-05-14,First Class,Customer_22,Home Office,India,Delhi,North,Office Supplies,Art,Art Product,16299.32,3,0.1,814.97
CA-2025-100450,2025-07-31,2025-08-05,Standard Class,Customer_166,Consumer,India,Hyderabad,South,Furniture,Furnishings,Furnishings Product,64261.35,1,0.0,6426.14
CA-2025-100451,2026-12-22,2026-12-27,Second Class,Customer_194,Corporate,India,Pune,West,Technology,Accessories,Accessories Product,40546.34,5,0.05,3040.98
CA-2025-100452,2026-08-25,2026-08-26,Second Class,Customer_181,Corporate,India,Chandigarh,North,Furniture,Furnishings,Furnishings Product,68089.92,2,0.2,0.0
CA-2025-100453,2026-05-14,2026-05-18,Standard Class,Customer_144,Consumer,India,Lucknow,North,Office Supplies,Paper,Paper Product,30848.92,2,0.0,3084.89
CA-2025-100454,2025-06-03,2025-06-05,Standard Class,Customer_59,Corporate,India,Bangalore,South,Furniture,Chairs,Chairs Product,46311.56,4,0.1,2315.58
CA-2025-100455,2026-11-23,2026-11-27,First Class,Customer_23,Consumer,India,Ahmedabad,West,Office Supplies,Paper,Paper Product,45343.42,4,0.0,4534.34
CA-2025-100456,2026-08-11,2026-08-16,First Class,Customer_133,Consumer,India,Bangalore,South,Office Supplies,Binders,Binders Product,62366.76,2,0.0,6236.68
CA-2025-100457,2026-06-14,2026-06-18,First Class,Customer_230,Home Office,India,Lucknow,North,Technology,Laptops,Laptops Product,1401.54,3,0.0,140.15
CA-2025-100458,2026-04-28,2026-05-02,Standard Class,Customer_262,Corporate,India,Bangalore,South,Office Supplies,Art,Art Product,42098.63,5,0.05,3157.4
CA-2025-100459,2025-06-21,2025-06-24,First Class,Customer_56,Consumer,India,Ahmedabad,West,Technology,Laptops,Laptops Product,4912.12,4,0.15,122.8
CA-2025-100460,2025-07-27,2025-08-01,First Class,Customer_244,Home Office,India,Chandigarh,North,Technology,Accessories,Accessories Product,57873.34,5,0.0,5787.33
CA-2025-100461,2026-09-07,2026-09-08,Standard Class,Customer_1,Home Office,India,Chandigarh,North,Technology,Phones,Phones Product,6613.98,2,0.2,0.0
CA-2025-100462,2026-10-27,2026-10-31,First Class,Customer_247,Corporate,India,Chandigarh,North,Furniture,Bookcases,Bookcases Product,61250.22,5,0.15,1531.26
CA-2025-100463,2025-12-25,2025-12-30,First Class,Customer_146,Home Office,India,Lucknow,North,Office Supplies,Art,Art Product,9458.43,4,0.05,709.38
CA-2025-100464,2026-07-11,2026-07-15,Standard Class,Customer_61,Home Office,India,Pune,West,Office Supplies,Binders,Binders Product,49669.5,1,0.2,0.0
CA-2025-100465,2025-01-08,2025-01-12,Second Class,Customer_300,Corporate,India,Kolkata,East,Technology,Accessories,Accessories Product,28678.27,1,0.05,2150.87
CA-2025-100466,2025-09-25,2025-09-30,Second Class,Customer_283,Home Office,India,Jaipur,North,Technology,Accessories,Accessories Product,42870.46,4,0.05,3215.28
CA-2025-100467,2026-05-10,2026-05-12,Second Class,Customer_204,Home Office,India,Hyderabad,South,Technology,Laptops,Laptops Product,33914.84,3,0.2,0.0
CA-2025-100468,2025-05-22,2025-05-23,Second Class,Customer_282,Home Office,India,Kolkata,East,Furniture,Tables,Tables Product,7109.48,5,0.15,177.74
CA-2025-100469,2026-12-15,2026-12-16,Standard Class,Customer_223,Consumer,India,Bangalore,South,Furniture,Chairs,Chairs Product,56325.42,2,0.15,1408.14
CA-2025-100470,2025-03-07,2025-03-10,Standard Class,Customer_267,Corporate,India,Kolkata,East,Furniture,Chairs,Chairs Product,42671.12,4,0.15,1066.78
CA-2025-100471,2026-12-30,2027-01-04,Second Class,Customer_100,Consumer,India,Delhi,North,Office Supplies,Art,Art Product,30784.15,2,0.2,0.0
CA-2025-100472,2026-09-06,2026-09-11,First Class,Customer_1,Consumer,India,Chandigarh,North,Technology,Phones,Phones Product,43101.78,1,0.1,2155.09
CA-2025-100473,2025-03-30,2025-04-02,First Class,Customer_36,Consumer,India,Jaipur,North,Furniture,Furnishings,Furnishings Product,28441.02,2,0.2,0.0
CA-2025-100474,2026-07-17,2026-07-20,Standard Class,Customer_100,Corporate,India,Chandigarh,North,Technology,Accessories,Accessories Product,24388.51,3,0.05,1829.14
CA-2025-100475,2026-02-18,2026-02-23,First Class,Customer_258,Corporate,India,Delhi,North,Furniture,Tables,Tables Product,28558.71,1,0.2,0.0
CA-2025-100476,2025-12-15,2025-12-16,Second Class,Customer_125,Corporate,India,Chandigarh,North,Furniture,Bookcases,Bookcases Product,48624.01,4,0.2,0.0
CA-2025-100477,2026-04-15,2026-04-19,Standard Class,Customer_113,Home Office,India,Lucknow,North,Office Supplies,Art,Art Product,8227.15,1,0.15,205.68
CA-2025-100478,2026-12-20,2026-12-22,First Class,Customer_148,Consumer,India,Hyderabad,South,Furniture,Bookcases,Bookcases Product,36203.64,1,0.1,1810.18
CA-2025-100479,2026-02-13,2026-02-16,Standard Class,Customer_138,Consumer,India,Mumbai,West,Technology,Phones,Phones Product,33411.23,3,0.05,2505.84
CA-2025-100480,2026-12-01,2026-12-03,First Class,Customer_118,Consumer,India,Ahmedabad,West,Technology,Phones,Phones Product,16516.81,2,0.1,825.84
CA-2025-100481,2025-09-13,2025-09-18,Standard Class,Customer_4,Home Office,India,Hyderabad,South,Office Supplies,Binders,Binders Product,8479.51,1,0.15,211.99
CA-2025-100482,2025-02-13,2025-02-17,Second Class,Customer_94,Home Office,India,Hyderabad,South,Technology,Accessories,Accessories Product,34514.59,5,0.1,1725.73
CA-2025-100483,2025-10-14,2025-10-18,Standard Class,Customer_17,Home Office,India,Kolkata,East,Technology,Phones,Phones Product,3884.96,4,0.15,97.12
CA-2025-100484,2025-12-22,2025-12-26,Standard Class,Customer_5,Consumer,India,Bangalore,South,Furniture,Chairs,Chairs Product,48907.3,4,0.1,2445.37
CA-2025-100485,2026-11-22,2026-11-24,First Class,Customer_281,Corporate,India,Jaipur,North,Technology,Phones,Phones Product,22847.99,5,0.1,1142.4
CA-2025-100486,2025-08-31,2025-09-03,First Class,Customer_215,Home Office,India,Ahmedabad,West,Technology,Accessories,Accessories Product,25678.1,4,0.15,641.95
CA-2025-100487,2026-01-17,2026-01-20,Standard Class,Customer_118,Consumer,India,Jaipur,North,Furniture,Furnishings,Furnishings Product,12674.26,2,0.2,0.0
CA-2025-100488,2025-10-04,2025-10-06,First Class,Customer_91,Corporate,India,Chandigarh,North,Furniture,Furnishings,Furnishings Product,13804.82,2,0.15,345.12
CA-2025-100489,2026-05-27,2026-05-29,Second Class,Customer_288,Home Office,India,Chandigarh,North,Technology,Laptops,Laptops Product,22169.33,4,0.1,1108.47
CA-2025-100490,2025-02-18,2025-02-22,Standard Class,Customer_50,Corporate,India,Mumbai,West,Technology,Phones,Phones Product,4296.54,3,0.15,107.41
CA-2025-100491,2025-12-09,2025-12-12,Second Class,Customer_102,Home Office,India,Hyderabad,South,Furniture,Bookcases,Bookcases Product,24155.41,4,0.0,2415.54
CA-2025-100492,2026-08-13,2026-08-18,Standard Class,Customer_229,Consumer,India,Bangalore,South,Furniture,Bookcases,Bookcases Product,22823.81,5,0.15,570.6
CA-2025-100493,2026-01-26,2026-01-31,Standard Class,Customer_293,Corporate,India,Pune,West,Furniture,Tables,Tables Product,60791.21,3,0.15,1519.78
CA-2025-100494,2025-03-15,2025-03-16,Standard Class,Customer_203,Corporate,India,Bangalore,South,Furniture,Tables,Tables Product,22012.4,3,0.1,1100.62
CA-2025-100495,2026-04-01,2026-04-04,First Class,Customer_121,Home Office,India,Lucknow,North,Technology,Accessories,Accessories Product,29037.84,2,0.0,2903.78
CA-2025-100496,2025-09-15,2025-09-16,Standard Class,Customer_28,Consumer,India,Kolkata,East,Office Supplies,Art,Art Product,7300.35,1,0.15,182.51
CA-2025-100497,2026-02-11,2026-02-16,Second Class,Customer_118,Consumer,India,Mumbai,West,Office Supplies,Storage,Storage Product,43305.34,1,0.15,1082.63
CA-2025-100498,2025-10-18,2025-10-22,Second Class,Customer_240,Home Office,India,Bangalore,South,Office Supplies,Paper,Paper Product,2097.13,3,0.1,104.86
CA-2025-100499,2025-10-06,2025-10-11,Second Class,Customer_269,Home Office,India,Ahmedabad,West,Office Supplies,Paper,Paper Product,41399.08,4,0.2,0.0
CA-2026-100500,2026-10-17,2026-10-22,Second Class,Customer_188,Corporate,India,Pune,West,Furniture,Furnishings,Furnishings Product,37822.8,1,0.15,945.57
CA-2026-100501,2025-09-24,2025-09-26,Second Class,Customer_241,Home Office,India,Pune,West,Office Supplies,Binders,Binders Product,36679.81,2,0.1,1833.99
CA-2026-100502,2025-01-09,2025-01-13,First Class,Customer_4,Home Office,India,Ahmedabad,West,Furniture,Chairs,Chairs Product,53634.26,3,0.2,0.0
CA-2026-100503,2026-01-18,2026-01-20,Second Class,Customer_113,Corporate,India,Jaipur,North,Technology,Accessories,Accessories Product,27693.17,2,0.15,692.33
CA-2026-100504,2025-03-23,2025-03-27,Standard Class,Customer_273,Corporate,India,Kolkata,East,Technology,Laptops,Laptops Product,56549.49,3,0.1,2827.47
CA-2026-100505,2026-02-27,2026-03-01,Second Class,Customer_140,Home Office,India,Mumbai,West,Office Supplies,Paper,Paper Product,20342.71,4,0.2,0.0
CA-2026-100506,2026-09-30,2026-10-04,First Class,Customer_53,Corporate,India,Kolkata,East,Furniture,Chairs,Chairs Product,10735.24,5,0.0,1073.52
CA-2026-100507,2025-10-03,2025-10-05,Second Class,Customer_112,Corporate,India,Ahmedabad,West,Technology,Phones,Phones Product,16373.45,2,0.0,1637.35
CA-2026-100508,2026-03-07,2026-03-10,First Class,Customer_75,Consumer,India,Ahmedabad,West,Furniture,Furnishings,Furnishings Product,48815.74,1,0.1,2440.79
CA-2026-100509,2025-09-30,2025-10-04,First Class,Customer_63,Home Office,India,Mumbai,West,Technology,Accessories,Accessories Product,12794.1,3,0.15,319.85
CA-2026-100510,2025-09-12,2025-09-16,Standard Class,Customer_107,Corporate,India,Ahmedabad,West,Office Supplies,Binders,Binders Product,14022.67,1,0.2,0.0
CA-2026-100511,2026-02-03,2026-02-06,First Class,Customer_130,Corporate,India,Hyderabad,South,Office Supplies,Binders,Binders Product,52156.25,5,0.2,0.0
